Date,"('CLOSE', 'BTC-USD')","('HIGH', 'BTC-USD')","('LOW', 'BTC-USD')","('OPEN', 'BTC-USD')","('VOLUME', 'BTC-USD')"
2024-05-26,68518.093750,69506.226562,68183.890625,69264.289062,15628433737
2024-05-27,69394.554688,70597.882812,68232.500000,68512.179688,25870990717
2024-05-28,68296.218750,69514.640625,67227.156250,69392.195312,32722265965
2024-05-29,67578.093750,68852.460938,67101.492188,68296.351562,26707072906
2024-05-30,68364.992188,69500.539062,67118.078125,67576.085938,29509712534
2024-05-31,67491.414062,68999.562500,66633.421875,68362.515625,27387283769
2024-06-01,67706.937500,67839.765625,67386.195312,67489.609375,11641495604
2024-06-02,67751.601562,68409.164062,67315.523438,67710.273438,17110588415
2024-06-03,68804.781250,70230.820312,67589.835938,67753.898438,32401285324
2024-06-04,70567.765625,71047.406250,68564.640625,68804.570312,33149696545
2024-06-05,71082.820312,71735.414062,70390.710938,70568.351562,32810771409
2024-06-06,70757.164062,71625.734375,70119.125000,71082.843750,25223152007
2024-06-07,69342.585938,71907.851562,68507.257812,70759.187500,36188381096
2024-06-08,69305.773438,69533.320312,69210.742188,69324.179688,14262185861
2024-06-09,69647.992188,69817.523438,69160.843750,69297.492188,13534028500
2024-06-10,69512.281250,70146.070312,69232.421875,69644.312500,20597699541
2024-06-11,67332.031250,69549.414062,66123.601562,69508.078125,37116136345
2024-06-12,68241.187500,69977.890625,66902.453125,67321.375000,34497940694
2024-06-13,66756.398438,68365.781250,66304.562500,68243.101562,28955204146
2024-06-14,66011.093750,67294.648438,65056.894531,66747.570312,27403884779
2024-06-15,66191.000000,66402.187500,65871.773438,66006.742188,14121265576
2024-06-16,66639.046875,66894.843750,66018.250000,66189.359375,13281140541
2024-06-17,66490.296875,67188.320312,65094.964844,66636.515625,30006354476
2024-06-18,65140.746094,66556.703125,64066.957031,66490.976562,39481285950
2024-06-19,64960.296875,65695.351562,64693.300781,65146.660156,21103423504
2024-06-20,64828.656250,66438.960938,64547.847656,64960.296875,25641109124
2024-06-21,64096.199219,65007.546875,63378.894531,64837.988281,26188171739
2024-06-22,64252.578125,64475.468750,63929.757812,64113.863281,9858198793
2024-06-23,63180.796875,64491.703125,63180.796875,64248.964844,11170471802
2024-06-24,60277.414062,63292.527344,58601.699219,63173.351562,43152133651
2024-06-25,61804.640625,62258.261719,60239.750000,60266.281250,29201215431
2024-06-26,60811.277344,62434.136719,60695.187500,61789.675781,22506003064
2024-06-27,61604.800781,62293.863281,60585.332031,60811.226562,21231745045
2024-06-28,60320.136719,62126.097656,59985.402344,61612.804688,24952866877
2024-06-29,60887.378906,61097.621094,60300.964844,60319.875000,12652903396
2024-06-30,62678.292969,62892.828125,60632.949219,60888.445312,17333226409
2024-07-01,62851.980469,63777.226562,62495.511719,62673.605469,25468379421
2024-07-02,62029.015625,63203.359375,61752.746094,62844.410156,20151616992
2024-07-03,60173.921875,62187.703125,59419.386719,62034.332031,29756701685
2024-07-04,56977.703125,60399.675781,56777.804688,60147.136719,41149609230
2024-07-05,56662.375000,57497.152344,53717.375000,57022.808594,55417544033
2024-07-06,58303.539062,58472.546875,56038.960938,56659.074219,20610320577
2024-07-07,55849.109375,58371.121094,55793.324219,58239.429688,20553359505
2024-07-08,56705.097656,58131.335938,54321.019531,55849.574219,39766159899
2024-07-09,58009.226562,58239.195312,56316.875000,56704.597656,27849512607
2024-07-10,57742.496094,59359.433594,57178.414062,58033.882812,26175260526
2024-07-11,57344.914062,59299.433594,57120.378906,57729.890625,28707803842
2024-07-12,57899.464844,58532.554688,56590.175781,57341.195312,25604805221
2024-07-13,59231.953125,59787.078125,57796.441406,57908.738281,17080061806
2024-07-14,60787.792969,61329.527344,59225.250000,59225.250000,22223416061
2024-07-15,64870.152344,64870.152344,60704.929688,60815.457031,38094526099
2024-07-16,65097.148438,65354.339844,62487.968750,64784.417969,41617346768
2024-07-17,64118.792969,66066.734375,63896.085938,65091.832031,32525071311
2024-07-18,63974.066406,65104.660156,63246.164062,64104.738281,27239305337
2024-07-19,66710.156250,67442.640625,63329.343750,63972.324219,37003855410
2024-07-20,67163.648438,67610.734375,66299.617188,66709.921875,19029581250
2024-07-21,68154.523438,68372.906250,65842.296875,67164.914062,26652190004
2024-07-22,67585.250000,68480.062500,66611.296875,68152.976562,42649109453
2024-07-23,65927.671875,67779.015625,65484.460938,67584.804688,35605668666
2024-07-24,65372.132812,67113.984375,65146.996094,65927.859375,27470942309
2024-07-25,65777.226562,66112.421875,63473.472656,65375.875000,38315761670
2024-07-26,67912.062500,68207.601562,65743.765625,65771.812500,30488630457
2024-07-27,67813.335938,69398.507812,66705.218750,67911.812500,34691905492
2024-07-28,68255.867188,68301.851562,67085.828125,67808.656250,18043166945
2024-07-29,66819.914062,69987.539062,66532.593750,68259.054688,40780682628
2024-07-30,66201.015625,66987.671875,65323.191406,66819.054688,31380492109
2024-07-31,64619.250000,66810.210938,64532.046875,66201.273438,31292785994
2024-08-01,65357.500000,65593.242188,62248.941406,64625.839844,40975554494
2024-08-02,61415.066406,65523.222656,61184.894531,65353.500000,43060875727
2024-08-03,60680.093750,62148.371094,59836.527344,61414.808594,31753030589
2024-08-04,58116.976562,61062.988281,57210.804688,60676.093750,31758917219
2024-08-05,53991.457031,58268.828125,49121.238281,58110.296875,108991085584
2024-08-06,56034.316406,57059.917969,53973.273438,53991.347656,49300484106
2024-08-07,55027.460938,57726.882812,54620.507812,56040.632812,41637562185
2024-08-08,61710.136719,62673.765625,54766.726562,55030.027344,45298472567
2024-08-09,60880.113281,61751.863281,59587.859375,61728.207031,33425553115
2024-08-10,60945.812500,61464.511719,60287.566406,60881.230469,15745822278
2024-08-11,58719.484375,61778.660156,58348.824219,60944.890625,22759754812
2024-08-12,59354.515625,60680.332031,57688.898438,58719.394531,37078637820
2024-08-13,60609.566406,61572.398438,58506.253906,59356.207031,30327698167
2024-08-14,58737.269531,61687.757812,58472.875000,60611.050781,29961696180
2024-08-15,57560.097656,59838.648438,56161.593750,58733.261719,35682112440
2024-08-16,58894.105469,59847.359375,57110.019531,57560.273438,29350938673
2024-08-17,59478.972656,59694.667969,58814.832031,58893.531250,13589684021
2024-08-18,58483.964844,60262.718750,58445.402344,59468.132812,17740625837
2024-08-19,59493.453125,59612.660156,57864.710938,58480.710938,25911207712
2024-08-20,59012.792969,61396.328125,58610.882812,59493.453125,31613400008
2024-08-21,61175.191406,61834.351562,58823.445312,59014.988281,32731154072
2024-08-22,60381.914062,61408.109375,59815.253906,61168.316406,27625734377
2024-08-23,64094.355469,64947.062500,60372.050781,60380.953125,42530509233
2024-08-24,64178.992188,64513.789062,63619.917969,64103.871094,21430585163
2024-08-25,64333.542969,64996.421875,63833.519531,64176.367188,18827683555
2024-08-26,62880.660156,64489.707031,62849.558594,64342.226562,27682040631
2024-08-27,59504.132812,63210.796875,58116.750000,62879.707031,39103882198
2024-08-28,59027.625000,60236.449219,57890.675781,59507.925781,40289564698
2024-08-29,59388.179688,61184.082031,58786.226562,59027.468750,32224990582
2024-08-30,59119.476562,59896.886719,57768.531250,59388.601562,32292756405
2024-08-31,58969.898438,59432.593750,58768.785156,59117.480469,12403470760
2024-09-01,57325.488281,59062.070312,57217.824219,58969.800781,24592449997
2024-09-02,59112.480469,59403.070312,57136.027344,57326.968750,27036454524
2024-09-03,57431.023438,59815.058594,57425.167969,59106.191406,26666961053
2024-09-04,57971.539062,58511.570312,55673.164062,57430.347656,35627680312
2024-09-05,56160.488281,58300.582031,55712.453125,57971.703125,31030280656
2024-09-06,53948.753906,56976.109375,52598.699219,56160.191406,49361693566
2024-09-07,54139.687500,54838.144531,53740.070312,53949.085938,19061486526
2024-09-08,54841.566406,55300.859375,53653.757812,54147.933594,18268287531
2024-09-09,57019.535156,58041.125000,54598.433594,54851.886719,34618096173
2024-09-10,57648.710938,58029.976562,56419.414062,57020.097656,28857630507
2024-09-11,57343.171875,57991.320312,55567.339844,57650.289062,37049062672
2024-09-12,58127.011719,58534.359375,57330.101562,57343.171875,33835707949
2024-09-13,60571.300781,60648.023438,57650.113281,58130.324219,32490528356
2024-09-14,60005.121094,60656.722656,59517.882812,60569.117188,16428405496
2024-09-15,59182.835938,60381.917969,58696.308594,60000.726562,18120960867
2024-09-16,58192.507812,59205.511719,57501.339844,59185.226562,32032822113
2024-09-17,60308.539062,61316.089844,57628.070312,58192.507812,38075570118
2024-09-18,61649.679688,61664.066406,59218.253906,60309.000000,40990702891
2024-09-19,62940.457031,63872.441406,61609.867188,61651.156250,42710252573
2024-09-20,63192.976562,64119.531250,62364.605469,62941.425781,35177164222
2024-09-21,63394.839844,63543.359375,62783.105469,63184.339844,14408616220
2024-09-22,63648.710938,63993.421875,62440.726562,63396.804688,20183348802
2024-09-23,63329.800781,64733.558594,62628.078125,63643.101562,31400285425
2024-09-24,64301.968750,64695.214844,62737.417969,63326.839844,29938335243
2024-09-25,63143.144531,64804.503906,62945.375000,64302.589844,25078377700
2024-09-26,65181.019531,65790.796875,62669.269531,63138.546875,36873129847
2024-09-27,65790.664062,66480.695312,64852.992188,65180.664062,32058813449
2024-09-28,65887.648438,66255.531250,65458.035156,65792.179688,15243637984
2024-09-29,65635.304688,66069.343750,65450.015625,65888.898438,14788214575
2024-09-30,63329.500000,65635.054688,62873.617188,65634.656250,37112957475
2024-10-01,60837.007812,64110.980469,60189.277344,63335.605469,50220923500
2024-10-02,60632.785156,62357.687500,59996.949219,60836.324219,40762722398
2024-10-03,60759.402344,61469.039062,59878.804688,60632.484375,36106447279
2024-10-04,62067.476562,62465.992188,60459.941406,60754.625000,29585472513
2024-10-05,62089.949219,62371.023438,61689.582031,62067.609375,13305410749
2024-10-06,62818.953125,62959.570312,61833.148438,62084.988281,14776233667
2024-10-07,62236.660156,64443.707031,62152.550781,62819.109375,34253562610
2024-10-08,62131.968750,63174.304688,61843.562500,62221.644531,28134475157
2024-10-09,60582.101562,62508.835938,60314.613281,62131.726562,27670982363
2024-10-10,60274.500000,61236.722656,58895.207031,60581.929688,30452813570
2024-10-11,62445.089844,63400.871094,60046.125000,60275.460938,30327141594
2024-10-12,63193.023438,63448.785156,62443.269531,62444.617188,16744110886
2024-10-13,62851.375000,63272.652344,62035.636719,63192.945312,18177529690
2024-10-14,66046.125000,66482.492188,62442.152344,62848.398438,43706958056
2024-10-15,67041.109375,67881.679688,64809.195312,66050.367188,48863870879
2024-10-16,67612.718750,68375.289062,66758.726562,67042.460938,38195189534
2024-10-17,67399.835938,67912.210938,66647.390625,67617.078125,32790898511
2024-10-18,68418.789062,68969.750000,67177.820312,67419.109375,36857165014
2024-10-19,68362.734375,68668.007812,68024.640625,68418.976562,14443497908
2024-10-20,69001.703125,69359.007812,68105.718750,68364.179688,18975847518
2024-10-21,67367.851562,69462.734375,66829.851562,69002.000000,37498611780
2024-10-22,67361.406250,67801.578125,66581.367188,67360.703125,31808472566
2024-10-23,66432.195312,67402.742188,65188.035156,67362.375000,32263980353
2024-10-24,68161.054688,68798.960938,66454.101562,66653.703125,31414428647
2024-10-25,66642.414062,68722.156250,65521.792969,68165.296875,41469984306
2024-10-26,67014.695312,67317.921875,66360.593750,66628.734375,19588098156
2024-10-27,67929.296875,68221.312500,66847.226562,67023.476562,16721307878
2024-10-28,69907.757812,70212.265625,67535.132812,67922.671875,38799856657
2024-10-29,72720.492188,73577.210938,69729.914062,69910.046875,58541874402
2024-10-30,72339.539062,72905.296875,71411.734375,72715.367188,40646637831
2024-10-31,70215.187500,72662.312500,69590.500000,72335.046875,40627912076
2024-11-01,69482.468750,71559.015625,68779.703125,70216.898438,49989795365
2024-11-02,69289.273438,69867.351562,69033.718750,69486.023438,18184612091
2024-11-03,68741.117188,69361.656250,67482.523438,69296.382812,34868307655
2024-11-04,67811.507812,69433.179688,66803.648438,68742.132812,41184819348
2024-11-05,69359.562500,70522.789062,67458.867188,67811.171875,46046889204
2024-11-06,75639.078125,76460.156250,69322.031250,69358.500000,118592653963
2024-11-07,75904.859375,76943.117188,74480.421875,75637.085938,63467654989
2024-11-08,76545.476562,77252.750000,75648.742188,75902.835938,55176858003
2024-11-09,76778.867188,76932.765625,75773.789062,76556.187500,29009480361
2024-11-10,80474.187500,81474.421875,76565.429688,76775.546875,82570594495
2024-11-11,88701.484375,89604.500000,80283.250000,80471.414062,117966845037
2024-11-12,87955.812500,89956.882812,85155.109375,88705.562500,133673285375
2024-11-13,90584.164062,93434.351562,86256.929688,87929.968750,123559027869
2024-11-14,87250.429688,91765.218750,86682.812500,90574.882812,87616705248
2024-11-15,91066.007812,91868.742188,87124.898438,87284.179688,78243109518
2024-11-16,90558.476562,91763.945312,90094.226562,91064.367188,44333192814
2024-11-17,89845.851562,91433.039062,88741.664062,90558.460938,46350159305
2024-11-18,90542.640625,92596.789062,89393.593750,89843.718750,75535775084
2024-11-19,92343.789062,94002.867188,90426.984375,90536.812500,74521048295
2024-11-20,94339.492188,94902.023438,91619.500000,92341.890625,71730956426
2024-11-21,98504.726562,99014.218750,94132.601562,94334.640625,106024505582
2024-11-22,98997.664062,99655.500000,97222.664062,98496.429688,78473580551
2024-11-23,97777.281250,99014.679688,97232.890625,99006.742188,44414644677
2024-11-24,98013.820312,98647.179688,95788.078125,97778.093750,51712020623
2024-11-25,93102.296875,98935.031250,92642.914062,98033.445312,80909462490
2024-11-26,91985.320312,94991.750000,90770.812500,93087.281250,91656519855
2024-11-27,95962.531250,97361.179688,91778.664062,91978.140625,71133452438
2024-11-28,95652.468750,96650.203125,94677.351562,95954.945312,52260008261
2024-11-29,97461.523438,98693.171875,95407.882812,95653.953125,54968682476
2024-11-30,96449.054688,97499.343750,96144.218750,97468.812500,31634227866
2024-12-01,97279.789062,97888.125000,95770.187500,96461.335938,36590695296
2024-12-02,95865.304688,98152.601562,94482.867188,97276.007812,72680784305
2024-12-03,96002.164062,96297.203125,93629.562500,95854.593750,67067810961
2024-12-04,98768.531250,99207.328125,94660.523438,95988.531250,77199817112
2024-12-05,96593.570312,103900.468750,91998.781250,98741.539062,149218945580
2024-12-06,99920.710938,102039.882812,96514.875000,97074.226562,94534772658
2024-12-07,99923.335938,100563.382812,99030.882812,99916.710938,44177510897
2024-12-08,101236.015625,101399.992188,98771.515625,99921.914062,44125751925
2024-12-09,97432.718750,101272.507812,94355.914062,101237.062500,110676473908
2024-12-10,96675.429688,98270.156250,94321.257812,97441.234375,104823780634
2024-12-11,101173.031250,101913.359375,95747.226562,96656.062500,85391409936
2024-12-12,100043.000000,102524.914062,99339.953125,101167.804688,72073983533
2024-12-13,101459.257812,101888.804688,99233.281250,100046.648438,56894751583
2024-12-14,101372.968750,102618.882812,100634.054688,101451.437500,40422968793
2024-12-15,104298.695312,105047.539062,101227.031250,101373.531250,51145914137
2024-12-16,106029.718750,107780.578125,103322.984375,104293.578125,91020417816
2024-12-17,106140.601562,108268.445312,105291.734375,106030.687500,68589364868
2024-12-18,100041.539062,106470.609375,100041.539062,106147.296875,93865656139
2024-12-19,97490.953125,102748.148438,95587.679688,100070.687500,97221662392
2024-12-20,97755.929688,98098.914062,92175.179688,97484.695312,105634083408
2024-12-21,97224.726562,99507.101562,96426.523438,97756.195312,51765334294
2024-12-22,95104.937500,97360.265625,94202.187500,97218.320312,43147981314
2024-12-23,94686.242188,96416.210938,92403.132812,95099.390625,65239002919
2024-12-24,98676.093750,99404.062500,93448.015625,94684.343750,47114953674
2024-12-25,99299.195312,99478.750000,97593.468750,98675.914062,33700394629
2024-12-26,95795.515625,99884.570312,95137.882812,99297.695312,47054980873
2024-12-27,94164.859375,97294.843750,93310.742188,95704.976562,52419934565
2024-12-28,95163.929688,95525.898438,94014.289062,94160.187500,24107436185
2024-12-29,93530.226562,95174.875000,92881.789062,95174.054688,29635885267
2024-12-30,92643.210938,94903.320312,91317.132812,93527.195312,56188003691
2024-12-31,93429.203125,96090.601562,91914.031250,92643.250000,43625106843
2025-01-01,94419.757812,94929.867188,92788.125000,93425.101562,24519888919
2025-01-02,96886.875000,97739.820312,94201.570312,94416.289062,46009564411
2025-01-03,98107.429688,98956.914062,96034.617188,96881.726562,35611391163
2025-01-04,98236.226562,98734.429688,97562.976562,98106.992188,22342608078
2025-01-05,98314.960938,98813.304688,97291.765625,98233.906250,20525254825
2025-01-06,102078.085938,102482.875000,97926.148438,98314.953125,51823432705
2025-01-07,96922.703125,102712.484375,96132.875000,102248.851562,58685738547
2025-01-08,95043.523438,97258.320312,92525.843750,96924.164062,63875859171
2025-01-09,92484.039062,95349.718750,91220.843750,95043.484375,62777261693
2025-01-10,94701.453125,95770.609375,92250.093750,92494.492188,62058693684
2025-01-11,94566.593750,94977.687500,93840.046875,94700.835938,18860894100
2025-01-12,94488.437500,95367.539062,93712.507812,94565.726562,20885130965
2025-01-13,94516.523438,95837.000000,89260.101562,94488.890625,72978998252
2025-01-14,96534.046875,97352.664062,94322.156250,94519.007812,53769675818
2025-01-15,100504.492188,100697.234375,96501.640625,96534.046875,57805923627
2025-01-16,99756.906250,100781.585938,97364.445312,100505.296875,54103781805
2025-01-17,104462.039062,105884.226562,99948.906250,100025.765625,71888972663
2025-01-18,104408.070312,104913.203125,102226.617188,104124.953125,50445655726
2025-01-19,101089.609375,106299.796875,99570.531250,104411.289062,76789928525
2025-01-20,102016.664062,109114.882812,99471.359375,101083.750000,126279678351
2025-01-21,106146.265625,107180.921875,100103.953125,102052.578125,88733878242
2025-01-22,103653.070312,106294.343750,103360.265625,106136.382812,53878181052
2025-01-23,103960.171875,106820.328125,101257.804688,103657.671875,104104515428
2025-01-24,104819.484375,107098.546875,102772.125000,103965.671875,52388229265
2025-01-25,104714.648438,105243.789062,104120.375000,104824.031250,23888996502
2025-01-26,102682.500000,105438.648438,102507.710938,104713.210938,22543395879
2025-01-27,102087.687500,103214.109375,97795.937500,102680.304688,89006608428
2025-01-28,101332.476562,103730.820312,100238.187500,102095.414062,47180685494
2025-01-29,103703.210938,104750.804688,101283.820312,101317.523438,47432049818
2025-01-30,104735.304688,106418.765625,103321.648438,103709.335938,41915744521
2025-01-31,102405.023438,106026.351562,101543.882812,104737.562500,45732764360
2025-02-01,100655.906250,102755.726562,100297.710938,102402.796875,27757944848
2025-02-02,97688.976562,101430.664062,96216.078125,100661.539062,63091816853
2025-02-03,101405.421875,102514.171875,91242.890625,97681.101562,115400897748
2025-02-04,97871.820312,101745.617188,96208.109375,101398.718750,73002130211
2025-02-05,96615.445312,99113.210938,96174.828125,97878.007812,49125911241
2025-02-06,96593.296875,99168.609375,95707.351562,96610.640625,45302471947
2025-02-07,96529.085938,100154.140625,95653.882812,96581.320312,55741290456
2025-02-08,96482.453125,96877.804688,95702.492188,96533.257812,22447526395
2025-02-09,96500.093750,97325.281250,94745.257812,96481.312500,27732901800
2025-02-10,97437.554688,98333.218750,95320.843750,96499.460938,40078962391
2025-02-11,95747.429688,98492.898438,94875.039062,97438.132812,37488783272
2025-02-12,97885.859375,98151.023438,94101.203125,95745.695312,49340445530
2025-02-13,96623.867188,98111.085938,95269.710938,97888.750000,37147280860
2025-02-14,97508.968750,98819.468750,96342.804688,96623.367188,32697987277
2025-02-15,97580.351562,97975.039062,97240.195312,97508.382812,17047266288
2025-02-16,96175.031250,97725.593750,96060.976562,97580.492188,16536755396
2025-02-17,95773.382812,97032.234375,95243.546875,96179.007812,27336550690
2025-02-18,95539.546875,96695.375000,93388.835938,95773.812500,37325720482
2025-02-19,96635.609375,96855.593750,95011.968750,95532.531250,28990872862
2025-02-20,98333.937500,98767.195312,96442.671875,96632.679688,31668022771
2025-02-21,96125.546875,99497.968750,94852.960938,98340.671875,49608706470
2025-02-22,96577.757812,96950.156250,95765.343750,96134.203125,18353824477
2025-02-23,96273.921875,96671.875000,95270.453125,96577.804688,16999478976
2025-02-24,91418.171875,96503.453125,91371.742188,96277.960938,44046480529
2025-02-25,88736.171875,92511.078125,86008.234375,91437.117188,92139104128
2025-02-26,84347.023438,89286.250000,82131.898438,88638.890625,64597492134
2025-02-27,84704.226562,87000.781250,83144.960938,84076.859375,52659591954
2025-02-28,84373.007812,85036.320312,78248.914062,84705.625000,83610570576
2025-03-01,86031.914062,86522.304688,83794.234375,84373.867188,29190628396
2025-03-02,94248.351562,95043.437500,85040.210938,86036.257812,58398341092
2025-03-03,86065.671875,94429.750000,85081.304688,94248.421875,70072228536
2025-03-04,87222.195312,88911.273438,81529.242188,86064.070312,68095241474
2025-03-05,90623.562500,90998.242188,86379.773438,87222.953125,50498988027
2025-03-06,89961.726562,92804.937500,87852.140625,90622.359375,47749810486
2025-03-07,86742.671875,91191.046875,84717.679688,89963.281250,65945677657
2025-03-08,86154.593750,86847.265625,85247.484375,86742.656250,18206118081
2025-03-09,80601.039062,86471.132812,80052.484375,86154.304688,30899345977
2025-03-10,78532.000000,83955.929688,77420.593750,80597.148438,54061099422
2025-03-11,82862.210938,83577.757812,76624.250000,78523.875000,54702837196
2025-03-12,83722.359375,84358.578125,80635.250000,82857.375000,40353484454
2025-03-13,81066.703125,84301.695312,79931.851562,83724.921875,31412940153
2025-03-14,83969.101562,85263.289062,80797.562500,81066.992188,29588112414
2025-03-15,84343.109375,84672.671875,83639.593750,83968.406250,13650491277
2025-03-16,82579.687500,85051.601562,82017.906250,84333.320312,21330270174
2025-03-17,84075.687500,84725.328125,82492.156250,82576.335938,25092785558
2025-03-18,82718.500000,84075.718750,81179.992188,84075.718750,24095774594
2025-03-19,86854.226562,87021.187500,82569.726562,82718.804688,34931960257
2025-03-20,84167.195312,87443.265625,83647.195312,86872.953125,29028988961
2025-03-21,84043.242188,84782.273438,83171.070312,84164.539062,19030452299
2025-03-22,83832.484375,84513.875000,83674.781250,84046.257812,9863214091
2025-03-23,86054.375000,86094.781250,83794.914062,83831.898438,12594615537
2025-03-24,87498.914062,88758.726562,85541.195312,86070.929688,34582604933
2025-03-25,87471.703125,88542.398438,86346.078125,87512.820312,30005840049
2025-03-26,86900.882812,88292.156250,85861.453125,87460.234375,26704046038
2025-03-27,87177.101562,87786.726562,85837.937500,86896.257812,24413471941
2025-03-28,84353.148438,87489.859375,83557.640625,87185.234375,34198619509
2025-03-29,82597.585938,84567.335938,81634.140625,84352.070312,16969396135
2025-03-30,82334.523438,83505.000000,81573.250000,82596.984375,14763760943
2025-03-31,82548.914062,83870.125000,81293.890625,82336.062500,29004228247
2025-04-01,85169.171875,85487.367188,82429.359375,82551.921875,28175650319
2025-04-02,82485.710938,88466.953125,82343.539062,85180.609375,47584398470
2025-04-03,83102.828125,83909.296875,81282.101562,82487.476562,36852112080
2025-04-04,83843.804688,84696.148438,81670.750000,83100.250000,45157640207
2025-04-05,83504.796875,84207.015625,82377.734375,83844.703125,14380803631
2025-04-06,78214.484375,83704.718750,77097.742188,83504.507812,36294853736
2025-04-07,79235.335938,81119.062500,74436.679688,78221.335938,91262424987
2025-04-08,76271.953125,80823.890625,76198.023438,79218.476562,48314590749
2025-04-09,82573.953125,83541.000000,74589.671875,76273.562500,84213627038
2025-04-10,79626.140625,82700.929688,78456.132812,82565.976562,44718000633
2025-04-11,83404.835938,84247.476562,78936.320312,79625.046875,41656778779
2025-04-12,85287.109375,85856.187500,82769.375000,83404.515625,24258059104
2025-04-13,83684.976562,86015.187500,83027.007812,85279.468750,28796984817
2025-04-14,84542.390625,85785.000000,83690.640625,83694.523438,34090769777
2025-04-15,83668.992188,86429.351562,83598.820312,84539.695312,28040322885
2025-04-16,84033.867188,85428.281250,83100.617188,83674.507812,29617804112
2025-04-17,84895.750000,85449.070312,83749.750000,84030.671875,21276866029
2025-04-18,84450.804688,85095.046875,84298.882812,84900.187500,12728372364
2025-04-19,85063.414062,85597.703125,84353.460938,84450.867188,15259300427
2025-04-20,85174.304688,85306.382812,83976.843750,85066.070312,14664050812
2025-04-21,87518.906250,88460.093750,85143.835938,85171.539062,41396190190
2025-04-22,93441.890625,93817.382812,87084.531250,87521.875000,55899038456
2025-04-23,93699.109375,94535.734375,91962.960938,93427.585938,41719568821
2025-04-24,93943.796875,94016.195312,91696.710938,93692.398438,31483175315
2025-04-25,94720.500000,95768.390625,92898.593750,93954.250000,40915232364
2025-04-26,94646.929688,95251.359375,93927.250000,94714.648438,17612825123
2025-04-27,93754.843750,95301.203125,93665.398438,94660.906250,18090367764
2025-04-28,94978.750000,95598.492188,92860.804688,93755.304688,32363449569
2025-04-29,94284.789062,95485.414062,93796.632812,94981.859375,25806129921
2025-04-30,94207.312500,95249.320312,92979.640625,94286.468750,28344679831
2025-05-01,96492.335938,97437.960938,94153.632812,94212.859375,32875889623
2025-05-02,96910.070312,97905.898438,96375.945312,96494.968750,26421924677
2025-05-03,95891.796875,96943.882812,95821.289062,96904.632812,15775154889
2025-05-04,94315.976562,96318.921875,94173.429688,95877.187500,18198688416
2025-05-05,94748.054688,95193.187500,93566.265625,94319.562500,25816260327
2025-05-06,96802.476562,96889.179688,93399.859375,94748.382812,26551275827
2025-05-07,97032.320312,97625.804688,95829.335938,96800.195312,76983822462
2025-05-08,103241.460938,103969.539062,96913.875000,97034.250000,69895404397
2025-05-09,102970.851562,104297.492188,102343.093750,103239.125000,58198593958
2025-05-10,104696.328125,104961.765625,102830.484375,102973.710938,42276713994
2025-05-11,104106.359375,104937.992188,103364.742188,104701.070312,46285517406
2025-05-12,102812.953125,105747.453125,100814.406250,104106.960938,63250475404
2025-05-13,104169.812500,104997.421875,101515.093750,102812.492188,52608876410
2025-05-14,103539.414062,104303.562500,102618.296875,104167.328125,45956071155
2025-05-15,103744.640625,104153.617188,101440.812500,103538.828125,50408241840
2025-05-16,103489.289062,104533.484375,103137.476562,103735.656250,44386499364
2025-05-17,103191.085938,103716.945312,102659.179688,103489.289062,37898552742
2025-05-18,106446.007812,106597.171875,103142.601562,103186.953125,49887082058
2025-05-19,105606.179688,107068.718750,102112.687500,106430.531250,61761126647
2025-05-20,106791.085938,107307.117188,104206.515625,105605.406250,36515726122
2025-05-21,109678.078125,110724.460938,106127.234375,106791.312500,78086364051
2025-05-22,111673.281250,111970.171875,109285.070312,109673.492188,70157575642
2025-05-23,107287.796875,111798.906250,106841.304688,111679.359375,67548133399
2025-05-24,107791.156250,109454.523438,106895.289062,107278.507812,45903627163
2025-05-25,109035.390625,109313.304688,106683.375000,107802.273438,47518041841
2025-05-26,109440.367188,110376.882812,108735.640625,109023.781250,45950461571
2025-05-27,108994.640625,110744.210938,107609.554688,109440.406250,57450176272
2025-05-28,107802.328125,109298.289062,106812.929688,108992.171875,49155377493
2025-05-29,105641.757812,108910.046875,105374.398438,107795.570312,56022752042
2025-05-30,103998.570312,106308.945312,103685.789062,105646.210938,57655287183
2025-05-31,104638.093750,104927.101562,103136.117188,103994.718750,38997843858
2025-06-01,105652.101562,105884.546875,103826.953125,104637.296875,37397056873
2025-06-02,105881.531250,105958.312500,103727.546875,105649.812500,45819706290
2025-06-03,105432.468750,106813.578125,104920.843750,105888.476562,46196508367
2025-06-04,104731.984375,105997.695312,104232.703125,105434.367188,44544857105
2025-06-05,101575.953125,105936.687500,100436.882812,104750.781250,57479298400
2025-06-06,104390.343750,105376.773438,101169.570312,101574.367188,48856653697
2025-06-07,105615.625000,105972.757812,103987.312500,104390.648438,38365033776
2025-06-08,105793.648438,106497.062500,105075.328125,105617.507812,36626232328
2025-06-09,110294.101562,110561.421875,105400.234375,105793.023438,55903193732
2025-06-10,110257.234375,110380.125000,108367.710938,110295.687500,54700101509
2025-06-11,108686.625000,110384.218750,108086.328125,110261.796875,50842662052
2025-06-12,105929.054688,108780.695312,105785.687500,108685.914062,54843867968
2025-06-13,106090.968750,106182.546875,102822.023438,105924.593750,69550440846
2025-06-14,105472.406250,106203.757812,104379.367188,106108.085938,38007870453
2025-06-15,105552.023438,106157.101562,104519.882812,105464.843750,36744307742
